INFO:BiLSTMAgent:Using 0.6 of the dataset.
INFO:BiLSTMAgent:Fold number 0
INFO:BiLSTMAgent:Training epoch 0 | loss: 0.68559 - accuracy: 0.59429
INFO:BiLSTMAgent:Training epoch 36 | loss: 0.36516 - accuracy: 0.94753
INFO:BiLSTMAgent:Validating epoch 36 | loss: 0.3843 - accuracy: 0.92482
INFO:BiLSTMAgent:Training epoch 37 | loss: 0.36218 - accuracy: 0.95018
INFO:BiLSTMAgent:Validating epoch 37 | loss: 0.38618 - accuracy: 0.92684
INFO:BiLSTMAgent:Training epoch 38 | loss: 0.36209 - accuracy: 0.9509
INFO:BiLSTMAgent:Validating epoch 38 | loss: 0.38705 - accuracy: 0.92684
INFO:BiLSTMAgent:Training epoch 39 | loss: 0.36143 - accuracy: 0.95135
INFO:BiLSTMAgent:Validating epoch 39 | loss: 0.38636 - accuracy: 0.92846
INFO:BiLSTMAgent:Training epoch 40 | loss: 0.36873 - accuracy: 0.94277
INFO:BiLSTMAgent:Validating epoch 40 | loss: 0.39197 - accuracy: 0.92118
INFO:BiLSTMAgent:Training epoch 41 | loss: 0.36845 - accuracy: 0.94358
INFO:BiLSTMAgent:Validating epoch 41 | loss: 0.38665 - accuracy: 0.92643
INFO:BiLSTMAgent:Training epoch 42 | loss: 0.36279 - accuracy: 0.94987
INFO:BiLSTMAgent:Validating epoch 42 | loss: 0.38119 - accuracy: 0.92805
INFO:BiLSTMAgent:Training epoch 43 | loss: 0.35847 - accuracy: 0.95431
INFO:BiLSTMAgent:Validating epoch 43 | loss: 0.38267 - accuracy: 0.93048
INFO:BiLSTMAgent:Training epoch 44 | loss: 0.36044 - accuracy: 0.95166
INFO:BiLSTMAgent:Validating epoch 44 | loss: 0.39537 - accuracy: 0.91593
INFO:BiLSTMAgent:Training epoch 45 | loss: 0.36208 - accuracy: 0.95072
INFO:BiLSTMAgent:Validating epoch 45 | loss: 0.39015 - accuracy: 0.92563
INFO:BiLSTMAgent:Training epoch 46 | loss: 0.35928 - accuracy: 0.95382
INFO:BiLSTMAgent:Validating epoch 46 | loss: 0.38362 - accuracy: 0.92684
INFO:BiLSTMAgent:Training epoch 47 | loss: 0.35796 - accuracy: 0.95445
INFO:BiLSTMAgent:Validating epoch 47 | loss: 0.38692 - accuracy: 0.92684
INFO:BiLSTMAgent:Training epoch 48 | loss: 0.35772 - accuracy: 0.95503
INFO:BiLSTMAgent:Validating epoch 48 | loss: 0.38758 - accuracy: 0.92239
INFO:BiLSTMAgent:Training epoch 49 | loss: 0.35684 - accuracy: 0.95571
INFO:BiLSTMAgent:Validating epoch 49 | loss: 0.3908 - accuracy: 0.92401
INFO:BiLSTMAgent:Training epoch 50 | loss: 0.35649 - accuracy: 0.95647
INFO:BiLSTMAgent:Validating epoch 50 | loss: 0.38333 - accuracy: 0.92724
INFO:BiLSTMAgent:Training epoch 51 | loss: 0.3568 - accuracy: 0.95624
INFO:BiLSTMAgent:Validating epoch 51 | loss: 0.38382 - accuracy: 0.92643
INFO:BiLSTMAgent:Training epoch 52 | loss: 0.3563 - accuracy: 0.95656
INFO:BiLSTMAgent:Validating epoch 52 | loss: 0.39014 - accuracy: 0.9228
INFO:BiLSTMAgent:Training epoch 53 | loss: 0.35729 - accuracy: 0.95512
INFO:BiLSTMAgent:Validating epoch 53 | loss: 0.37829 - accuracy: 0.93048
INFO:BiLSTMAgent:Training epoch 54 | loss: 0.3625 - accuracy: 0.94942
INFO:BiLSTMAgent:Validating epoch 54 | loss: 0.38849 - accuracy: 0.92239
INFO:BiLSTMAgent:Training epoch 55 | loss: 0.3566 - accuracy: 0.95602
INFO:BiLSTMAgent:Validating epoch 55 | loss: 0.3911 - accuracy: 0.92239
INFO:BiLSTMAgent:Training epoch 56 | loss: 0.36475 - accuracy: 0.94739
INFO:BiLSTMAgent:Validating epoch 56 | loss: 0.3826 - accuracy: 0.92724
INFO:BiLSTMAgent:Training epoch 57 | loss: 0.35633 - accuracy: 0.95633
INFO:BiLSTMAgent:Validating epoch 57 | loss: 0.38713 - accuracy: 0.92643
INFO:BiLSTMAgent:Training epoch 58 | loss: 0.35487 - accuracy: 0.95759
INFO:BiLSTMAgent:Validating epoch 58 | loss: 0.3827 - accuracy: 0.92886
INFO:BiLSTMAgent:Training epoch 59 | loss: 0.35409 - accuracy: 0.95898
INFO:BiLSTMAgent:Validating epoch 59 | loss: 0.38006 - accuracy: 0.9329
INFO:BiLSTMAgent:Training epoch 60 | loss: 0.35297 - accuracy: 0.95957
INFO:BiLSTMAgent:Validating epoch 60 | loss: 0.38111 - accuracy: 0.93209
INFO:BiLSTMAgent:Training epoch 61 | loss: 0.35116 - accuracy: 0.96173
INFO:BiLSTMAgent:Validating epoch 61 | loss: 0.37697 - accuracy: 0.9325
INFO:BiLSTMAgent:Training epoch 62 | loss: 0.35244 - accuracy: 0.96065
INFO:BiLSTMAgent:Validating epoch 62 | loss: 0.38369 - accuracy: 0.92926
INFO:BiLSTMAgent:Training epoch 63 | loss: 0.35423 - accuracy: 0.95867
INFO:BiLSTMAgent:Validating epoch 63 | loss: 0.3859 - accuracy: 0.92967
INFO:BiLSTMAgent:Training epoch 64 | loss: 0.35427 - accuracy: 0.95827
INFO:BiLSTMAgent:Validating epoch 64 | loss: 0.37852 - accuracy: 0.93452
INFO:BiLSTMAgent:Training epoch 65 | loss: 0.35129 - accuracy: 0.96168
INFO:BiLSTMAgent:Validating epoch 65 | loss: 0.38711 - accuracy: 0.92482
INFO:BiLSTMAgent:Training epoch 66 | loss: 0.3534 - accuracy: 0.95957
INFO:BiLSTMAgent:Validating epoch 66 | loss: 0.38443 - accuracy: 0.92522
INFO:BiLSTMAgent:Training epoch 67 | loss: 0.35208 - accuracy: 0.96069
INFO:BiLSTMAgent:Validating epoch 67 | loss: 0.37495 - accuracy: 0.93816
INFO:BiLSTMAgent:Training epoch 68 | loss: 0.34917 - accuracy: 0.96388
INFO:BiLSTMAgent:Validating epoch 68 | loss: 0.38006 - accuracy: 0.93331
INFO:BiLSTMAgent:Training epoch 69 | loss: 0.34924 - accuracy: 0.96393
INFO:BiLSTMAgent:Validating epoch 69 | loss: 0.38312 - accuracy: 0.9329
INFO:BiLSTMAgent:Training epoch 70 | loss: 0.35001 - accuracy: 0.9628
INFO:BiLSTMAgent:Validating epoch 70 | loss: 0.37983 - accuracy: 0.93129
INFO:BiLSTMAgent:Training epoch 71 | loss: 0.34876 - accuracy: 0.96433
INFO:BiLSTMAgent:Validating epoch 71 | loss: 0.38309 - accuracy: 0.93048
INFO:BiLSTMAgent:Training epoch 72 | loss: 0.34834 - accuracy: 0.96456
INFO:BiLSTMAgent:Validating epoch 72 | loss: 0.37938 - accuracy: 0.93129
INFO:BiLSTMAgent:Training epoch 73 | loss: 0.35171 - accuracy: 0.96087
INFO:BiLSTMAgent:Validating epoch 73 | loss: 0.38964 - accuracy: 0.92482
INFO:BiLSTMAgent:Training epoch 74 | loss: 0.35172 - accuracy: 0.96092
INFO:BiLSTMAgent:Validating epoch 74 | loss: 0.38743 - accuracy: 0.92401
INFO:BiLSTMAgent:Stopped after 75 epochs
INFO:BiLSTMAgent:Fold number 1
INFO:BiLSTMAgent:Training epoch 0 | loss: 0.68357 - accuracy: 0.60898
INFO:BiLSTMAgent:Validating epoch 0 | loss: 0.64097 - accuracy: 0.78375
INFO:BiLSTMAgent:Training epoch 1 | loss: 0.55533 - accuracy: 0.80288
INFO:BiLSTMAgent:Validating epoch 1 | loss: 0.5083 - accuracy: 0.80598
INFO:BiLSTMAgent:Training epoch 2 | loss: 0.4768 - accuracy: 0.83643
INFO:BiLSTMAgent:Validating epoch 2 | loss: 0.51632 - accuracy: 0.79507
INFO:BiLSTMAgent:Training epoch 3 | loss: 0.46418 - accuracy: 0.84654
INFO:BiLSTMAgent:Validating epoch 3 | loss: 0.46348 - accuracy: 0.84802
INFO:BiLSTMAgent:Training epoch 4 | loss: 0.44789 - accuracy: 0.86262
INFO:BiLSTMAgent:Validating epoch 4 | loss: 0.45643 - accuracy: 0.8561
INFO:BiLSTMAgent:Training epoch 5 | loss: 0.43789 - accuracy: 0.87251
INFO:BiLSTMAgent:Validating epoch 5 | loss: 0.44863 - accuracy: 0.86297
INFO:BiLSTMAgent:Training epoch 6 | loss: 0.44151 - accuracy: 0.86765
INFO:BiLSTMAgent:Validating epoch 6 | loss: 0.4495 - accuracy: 0.85449
INFO:BiLSTMAgent:Training epoch 7 | loss: 0.4296 - accuracy: 0.88019
INFO:BiLSTMAgent:Validating epoch 7 | loss: 0.44559 - accuracy: 0.86621
INFO:BiLSTMAgent:Training epoch 8 | loss: 0.42582 - accuracy: 0.88437
INFO:BiLSTMAgent:Validating epoch 8 | loss: 0.43307 - accuracy: 0.87025
INFO:BiLSTMAgent:Training epoch 9 | loss: 0.42184 - accuracy: 0.88783
INFO:BiLSTMAgent:Validating epoch 9 | loss: 0.44164 - accuracy: 0.86863
INFO:BiLSTMAgent:Training epoch 10 | loss: 0.4196 - accuracy: 0.89057
INFO:BiLSTMAgent:Validating epoch 10 | loss: 0.42379 - accuracy: 0.87995
INFO:BiLSTMAgent:Training epoch 11 | loss: 0.40899 - accuracy: 0.90189
INFO:BiLSTMAgent:Validating epoch 11 | loss: 0.42395 - accuracy: 0.88561
INFO:BiLSTMAgent:Training epoch 12 | loss: 0.41097 - accuracy: 0.89834
INFO:BiLSTMAgent:Validating epoch 12 | loss: 0.42117 - accuracy: 0.88763
INFO:BiLSTMAgent:Training epoch 13 | loss: 0.40344 - accuracy: 0.90665
INFO:BiLSTMAgent:Validating epoch 13 | loss: 0.41695 - accuracy: 0.89329
INFO:BiLSTMAgent:Training epoch 14 | loss: 0.39951 - accuracy: 0.91119
INFO:BiLSTMAgent:Validating epoch 14 | loss: 0.41545 - accuracy: 0.89652
INFO:BiLSTMAgent:Training epoch 15 | loss: 0.39684 - accuracy: 0.91482
INFO:BiLSTMAgent:Validating epoch 15 | loss: 0.41813 - accuracy: 0.8941
INFO:BiLSTMAgent:Training epoch 16 | loss: 0.39509 - accuracy: 0.91613
INFO:BiLSTMAgent:Validating epoch 16 | loss: 0.40739 - accuracy: 0.90582
INFO:BiLSTMAgent:Training epoch 17 | loss: 0.39053 - accuracy: 0.92031
INFO:BiLSTMAgent:Validating epoch 17 | loss: 0.4132 - accuracy: 0.89572
INFO:BiLSTMAgent:Training epoch 18 | loss: 0.3897 - accuracy: 0.92197
INFO:BiLSTMAgent:Validating epoch 18 | loss: 0.40058 - accuracy: 0.91229
INFO:BiLSTMAgent:Training epoch 19 | loss: 0.38654 - accuracy: 0.92493
INFO:BiLSTMAgent:Validating epoch 19 | loss: 0.40514 - accuracy: 0.90622
INFO:BiLSTMAgent:Training epoch 20 | loss: 0.38462 - accuracy: 0.92659
INFO:BiLSTMAgent:Validating epoch 20 | loss: 0.41099 - accuracy: 0.89935
INFO:BiLSTMAgent:Training epoch 21 | loss: 0.3814 - accuracy: 0.93041
INFO:BiLSTMAgent:Validating epoch 21 | loss: 0.39807 - accuracy: 0.90986
INFO:BiLSTMAgent:Training epoch 22 | loss: 0.3837 - accuracy: 0.92848
INFO:BiLSTMAgent:Validating epoch 22 | loss: 0.40356 - accuracy: 0.90865
INFO:BiLSTMAgent:Training epoch 23 | loss: 0.39428 - accuracy: 0.91734
INFO:BiLSTMAgent:Validating epoch 23 | loss: 0.39755 - accuracy: 0.9139
INFO:BiLSTMAgent:Training epoch 24 | loss: 0.38328 - accuracy: 0.92763
INFO:BiLSTMAgent:Validating epoch 24 | loss: 0.39535 - accuracy: 0.9139
INFO:BiLSTMAgent:Training epoch 25 | loss: 0.37509 - accuracy: 0.93657
INFO:BiLSTMAgent:Validating epoch 25 | loss: 0.39329 - accuracy: 0.91673
INFO:BiLSTMAgent:Training epoch 26 | loss: 0.37968 - accuracy: 0.9323
INFO:BiLSTMAgent:Validating epoch 26 | loss: 0.40895 - accuracy: 0.90703
INFO:BiLSTMAgent:Training epoch 27 | loss: 0.38449 - accuracy: 0.92673
INFO:BiLSTMAgent:Validating epoch 27 | loss: 0.39744 - accuracy: 0.91027
INFO:BiLSTMAgent:Training epoch 28 | loss: 0.37425 - accuracy: 0.93751
INFO:BiLSTMAgent:Validating epoch 28 | loss: 0.39875 - accuracy: 0.91754
INFO:BiLSTMAgent:Training epoch 29 | loss: 0.37082 - accuracy: 0.94128
INFO:BiLSTMAgent:Validating epoch 29 | loss: 0.39414 - accuracy: 0.91593
INFO:BiLSTMAgent:Training epoch 30 | loss: 0.36942 - accuracy: 0.9429
INFO:BiLSTMAgent:Validating epoch 30 | loss: 0.39719 - accuracy: 0.9139
INFO:BiLSTMAgent:Training epoch 31 | loss: 0.37065 - accuracy: 0.94169
INFO:BiLSTMAgent:Validating epoch 31 | loss: 0.39381 - accuracy: 0.91956
INFO:BiLSTMAgent:Training epoch 32 | loss: 0.36775 - accuracy: 0.94519
INFO:BiLSTMAgent:Validating epoch 32 | loss: 0.41288 - accuracy: 0.89854
INFO:BiLSTMAgent:Training epoch 33 | loss: 0.37926 - accuracy: 0.9332
INFO:BiLSTMAgent:Validating epoch 33 | loss: 0.38819 - accuracy: 0.91876
INFO:BiLSTMAgent:Training epoch 34 | loss: 0.36789 - accuracy: 0.94483
INFO:BiLSTMAgent:Validating epoch 34 | loss: 0.39563 - accuracy: 0.91633
INFO:BiLSTMAgent:Training epoch 35 | loss: 0.36706 - accuracy: 0.94492
INFO:BiLSTMAgent:Validating epoch 35 | loss: 0.38929 - accuracy: 0.9232
INFO:BiLSTMAgent:Training epoch 36 | loss: 0.3685 - accuracy: 0.94304
INFO:BiLSTMAgent:Validating epoch 36 | loss: 0.39443 - accuracy: 0.91633
INFO:BiLSTMAgent:Training epoch 37 | loss: 0.36752 - accuracy: 0.94501
INFO:BiLSTMAgent:Validating epoch 37 | loss: 0.38855 - accuracy: 0.92724
INFO:BiLSTMAgent:Training epoch 38 | loss: 0.36255 - accuracy: 0.94978
INFO:BiLSTMAgent:Validating epoch 38 | loss: 0.38867 - accuracy: 0.92522
INFO:BiLSTMAgent:Training epoch 39 | loss: 0.36166 - accuracy: 0.95058
INFO:BiLSTMAgent:Validating epoch 39 | loss: 0.3899 - accuracy: 0.92199
INFO:BiLSTMAgent:Training epoch 40 | loss: 0.36182 - accuracy: 0.95081
INFO:BiLSTMAgent:Validating epoch 40 | loss: 0.39097 - accuracy: 0.92078
INFO:BiLSTMAgent:Training epoch 41 | loss: 0.3602 - accuracy: 0.95234
INFO:BiLSTMAgent:Validating epoch 41 | loss: 0.38527 - accuracy: 0.92482
INFO:BiLSTMAgent:Training epoch 42 | loss: 0.35999 - accuracy: 0.95274
INFO:BiLSTMAgent:Validating epoch 42 | loss: 0.39476 - accuracy: 0.91754
INFO:BiLSTMAgent:Training epoch 43 | loss: 0.36093 - accuracy: 0.95139
INFO:BiLSTMAgent:Validating epoch 43 | loss: 0.39146 - accuracy: 0.92199
INFO:BiLSTMAgent:Training epoch 44 | loss: 0.35914 - accuracy: 0.95332
INFO:BiLSTMAgent:Validating epoch 44 | loss: 0.39112 - accuracy: 0.92158
INFO:BiLSTMAgent:Training epoch 45 | loss: 0.35602 - accuracy: 0.95665
INFO:BiLSTMAgent:Validating epoch 45 | loss: 0.38798 - accuracy: 0.91997
INFO:BiLSTMAgent:Training epoch 46 | loss: 0.35843 - accuracy: 0.95422
INFO:BiLSTMAgent:Validating epoch 46 | loss: 0.3948 - accuracy: 0.92078
INFO:BiLSTMAgent:Training epoch 47 | loss: 0.35898 - accuracy: 0.95328
INFO:BiLSTMAgent:Validating epoch 47 | loss: 0.38723 - accuracy: 0.92118
INFO:BiLSTMAgent:Training epoch 48 | loss: 0.35658 - accuracy: 0.95597
INFO:BiLSTMAgent:Validating epoch 48 | loss: 0.3942 - accuracy: 0.91593
INFO:BiLSTMAgent:Training epoch 49 | loss: 0.36416 - accuracy: 0.94802
INFO:BiLSTMAgent:Validating epoch 49 | loss: 0.39553 - accuracy: 0.9139
INFO:BiLSTMAgent:Training epoch 50 | loss: 0.36143 - accuracy: 0.95094
INFO:BiLSTMAgent:Validating epoch 50 | loss: 0.39013 - accuracy: 0.9228
INFO:BiLSTMAgent:Training epoch 51 | loss: 0.35712 - accuracy: 0.95571
INFO:BiLSTMAgent:Validating epoch 51 | loss: 0.39914 - accuracy: 0.91673
INFO:BiLSTMAgent:Training epoch 52 | loss: 0.36214 - accuracy: 0.95013
INFO:BiLSTMAgent:Validating epoch 52 | loss: 0.40045 - accuracy: 0.9131
INFO:BiLSTMAgent:Training epoch 53 | loss: 0.35658 - accuracy: 0.95638
INFO:BiLSTMAgent:Validating epoch 53 | loss: 0.38764 - accuracy: 0.92401
INFO:BiLSTMAgent:Training epoch 54 | loss: 0.35437 - accuracy: 0.95858
INFO:BiLSTMAgent:Validating epoch 54 | loss: 0.3844 - accuracy: 0.92361
INFO:BiLSTMAgent:Training epoch 55 | loss: 0.35214 - accuracy: 0.96128
INFO:BiLSTMAgent:Validating epoch 55 | loss: 0.38427 - accuracy: 0.92401
INFO:BiLSTMAgent:Training epoch 56 | loss: 0.35197 - accuracy: 0.96065
INFO:BiLSTMAgent:Validating epoch 56 | loss: 0.38997 - accuracy: 0.92441
INFO:BiLSTMAgent:Training epoch 57 | loss: 0.3515 - accuracy: 0.96114
INFO:BiLSTMAgent:Validating epoch 57 | loss: 0.38586 - accuracy: 0.92158
INFO:BiLSTMAgent:Training epoch 58 | loss: 0.35371 - accuracy: 0.95845
INFO:BiLSTMAgent:Validating epoch 58 | loss: 0.39177 - accuracy: 0.91876
INFO:BiLSTMAgent:Training epoch 59 | loss: 0.35366 - accuracy: 0.95881
INFO:BiLSTMAgent:Validating epoch 59 | loss: 0.39177 - accuracy: 0.92078
INFO:BiLSTMAgent:Training epoch 60 | loss: 0.35583 - accuracy: 0.95642
INFO:BiLSTMAgent:Validating epoch 60 | loss: 0.3868 - accuracy: 0.92643
INFO:BiLSTMAgent:Training epoch 61 | loss: 0.35263 - accuracy: 0.96011
INFO:BiLSTMAgent:Validating epoch 61 | loss: 0.38734 - accuracy: 0.92482
INFO:BiLSTMAgent:Training epoch 62 | loss: 0.35247 - accuracy: 0.96011
INFO:BiLSTMAgent:Validating epoch 62 | loss: 0.38555 - accuracy: 0.92563
INFO:BiLSTMAgent:Training epoch 63 | loss: 0.35328 - accuracy: 0.95948
INFO:BiLSTMAgent:Validating epoch 63 | loss: 0.38823 - accuracy: 0.9228
INFO:BiLSTMAgent:Training epoch 64 | loss: 0.35114 - accuracy: 0.96114
INFO:BiLSTMAgent:Validating epoch 64 | loss: 0.38509 - accuracy: 0.92846
INFO:BiLSTMAgent:Training epoch 65 | loss: 0.35035 - accuracy: 0.96213
INFO:BiLSTMAgent:Validating epoch 65 | loss: 0.38251 - accuracy: 0.93169
INFO:BiLSTMAgent:Training epoch 66 | loss: 0.35039 - accuracy: 0.96253
INFO:BiLSTMAgent:Validating epoch 66 | loss: 0.38656 - accuracy: 0.92886
INFO:BiLSTMAgent:Training epoch 67 | loss: 0.3487 - accuracy: 0.96379
INFO:BiLSTMAgent:Validating epoch 67 | loss: 0.38639 - accuracy: 0.92684
INFO:BiLSTMAgent:Training epoch 68 | loss: 0.35022 - accuracy: 0.96235
INFO:BiLSTMAgent:Validating epoch 68 | loss: 0.38604 - accuracy: 0.92441
INFO:BiLSTMAgent:Training epoch 69 | loss: 0.34872 - accuracy: 0.96379
INFO:BiLSTMAgent:Validating epoch 69 | loss: 0.38856 - accuracy: 0.92482
INFO:BiLSTMAgent:Training epoch 70 | loss: 0.34723 - accuracy: 0.96572
INFO:BiLSTMAgent:Validating epoch 70 | loss: 0.38761 - accuracy: 0.92603
INFO:BiLSTMAgent:Training epoch 71 | loss: 0.34602 - accuracy: 0.96676
INFO:BiLSTMAgent:Validating epoch 71 | loss: 0.38759 - accuracy: 0.92724
INFO:BiLSTMAgent:Training epoch 72 | loss: 0.34683 - accuracy: 0.96617
INFO:BiLSTMAgent:Validating epoch 72 | loss: 0.38271 - accuracy: 0.92724
INFO:BiLSTMAgent:Training epoch 73 | loss: 0.34863 - accuracy: 0.96384
INFO:BiLSTMAgent:Validating epoch 73 | loss: 0.38739 - accuracy: 0.92239
INFO:BiLSTMAgent:Training epoch 74 | loss: 0.35044 - accuracy: 0.96208
INFO:BiLSTMAgent:Validating epoch 74 | loss: 0.39118 - accuracy: 0.91916
INFO:BiLSTMAgent:Stopped after 75 epochs
INFO:BiLSTMAgent:Fold number 2
INFO:BiLSTMAgent:Training epoch 0 | loss: 0.68324 - accuracy: 0.59677
INFO:BiLSTMAgent:Validating epoch 0 | loss: 0.645 - accuracy: 0.76031
INFO:BiLSTMAgent:Training epoch 1 | loss: 0.56351 - accuracy: 0.80413
INFO:BiLSTMAgent:Validating epoch 1 | loss: 0.49978 - accuracy: 0.81366
INFO:BiLSTMAgent:Training epoch 2 | loss: 0.48229 - accuracy: 0.82965
INFO:BiLSTMAgent:Validating epoch 2 | loss: 0.47446 - accuracy: 0.83306
INFO:BiLSTMAgent:Training epoch 3 | loss: 0.46286 - accuracy: 0.84569
INFO:BiLSTMAgent:Validating epoch 3 | loss: 0.46434 - accuracy: 0.84196
INFO:BiLSTMAgent:Training epoch 4 | loss: 0.45422 - accuracy: 0.85332
